web-scraper-order,web-scraper-start-url,authors,authors-href,author_name,article_link,number_posts,bio
"1635901022-2075","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/luke-graham/","https://quillette.com/author/luke-graham/","Luke J. Graham","","","Luke J. Graham is an Australian based in the UK. He is completing postgraduate studies at the University of Oxford."
"1635892595-1588","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/sam-bowman/","https://quillette.com/author/sam-bowman/","Sam Bowman","","1 Post","null"
"1635891205-1435","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nancy-rommelmann/","https://quillette.com/author/nancy-rommelmann/","Nancy Rommelmann","","1 Post","null"
"1635897969-1911","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-damore/","https://quillette.com/author/james-damore/","James Damore","","","null"
"1635889733-1257","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/ben-appel/","https://quillette.com/author/ben-appel/","Ben Appel","","1 Post","Ben Appel is a New York-based writer."
"1635890920-1400","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/damian-platt/","https://quillette.com/author/damian-platt/","Damian Platt","","","Damian Platt is the author of Nothing by Accident: Brazil on the Edge. Follow him on Twitter @DamianPlatt."
"1635888594-1122","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/chris-martin/","https://quillette.com/author/chris-martin/","Chris Martin","","1 Post","Chris Martin is a sociologist at Emory State University."
"1635891452-1464","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/noam-shpancer/","https://quillette.com/author/noam-shpancer/","Noam Shpancer","","5 Posts","Noam Shpancer is a professor of psychology at Otterbein University in Westerville Ohio and a clinical psychologist with the Center for Cognitive and Behavioral Therapy in Columbus, Ohio. Read more of"
"1635890130-1309","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matthew-neufeld/","https://quillette.com/author/matthew-neufeld/","Matthew Neufeld","","1 Post","null"
"1635892089-1537","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/richard-ned-lebow/","https://quillette.com/author/richard-ned-lebow/","Richard Ned Lebow","","1 Post","null"
"1635894347-1758","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/christophe/","https://quillette.com/author/christophe/","Christophe Van Eecke","","","Christophe Van Eecke is a philosopher and an historian. He is Lecturer at Radboud University (NL) and Visiting Professor at LUCA School of Arts (B)."
"1635891089-1421","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/michael-story/","https://quillette.com/author/michael-story/","Michael Story","","1 Post","Michael Story is a Superforecaster with the Good Judgement Project. He is also Policy Researcher and blogs at the Adam Smith Institute."
"1635887225-1016","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/adam-wakeling/","https://quillette.com/author/adam-wakeling/","Adam Wakeling","","8 Posts","null"
"1635898528-1941","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jen-gerson/","https://quillette.com/author/jen-gerson/","Jen Gerson","","","Jen Gerson (@JenGerson) is a freelance journalist based in Calgary."
"1635893384-1655","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/stewart-justman/","https://quillette.com/author/stewart-justman/","Stewart Justman","","2 Posts","null"
"1635891391-1458","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nektaria-stamouli/","https://quillette.com/author/nektaria-stamouli/","Nektaria Stamouli","","2 Posts","null"
"1635898653-1957","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/joe-hefferon/","https://quillette.com/author/joe-hefferon/","Joe Hefferon","","","Joe Hefferon is a retired police captain and crime writer. You can follow him on Twitter @HefferonJoe."
"1635889009-1153","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/colin-marshall/","https://quillette.com/author/colin-marshall/","Colin Marshall","","1 Post","null"
"1635892339-1563","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/robin-simcox/","https://quillette.com/author/robin-simcox/","Robin Simcox","","1 Post","null"
"1635890680-1371","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/brent-holley/","https://quillette.com/author/brent-holley/","Brent Holley","","","Brent Holley is a freelance writer and professional locksmith, living and working in the Birmingham, Alabama area. You can follow him on Twitter @Brenth2017."
"1635891167-1430","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/neema-parvini/","https://quillette.com/author/neema-parvini/","Neema Parvini","","9 Posts","null"
"1635892229-1552","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/robert-king/","https://quillette.com/author/robert-king/","Robert King","","2 Posts","Robert King is a Lecturer in Applied Psychology at University College Cork."
"1635891443-1463","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/noam-stein/","https://quillette.com/author/noam-stein/","Noam Stein","","1 Post","null"
"1635889142-1174","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-courtwright/","https://quillette.com/author/david-courtwright/","David Courtwright","","1 Post","null"
"1635898837-1983","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jesse/","https://quillette.com/author/jesse/","Jesse Pelletier","","","Jesse Pelletier MD, is a private practice physician in Miami, FL and co-founder/chief medical officer of Veloce BioPharma."
"1635894185-1741","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/david-weitzner/","https://quillette.com/author/david-weitzner/","David Weitzner","","","David Weitzner is an assistant professor of management at York University."
"1635901398-2110","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/mary-hudson/","https://quillette.com/author/mary-hudson/","Mary Hudson","","1 Post","Mary Hudson is a former teacher and the translator of Fable for Another Time and The Indomitable Marie-Antoinette. She has a PhD in French Literature from CUNY Graduate Center."
"1635893762-1690","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/tim-spector/","https://quillette.com/author/tim-spector/","Tim Spector","","1 Post","Tim Spector, Professor of Genetic Epidemiology, King’s College London."
"1635891748-1499","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/peter-cohen/","https://quillette.com/author/peter-cohen/","Peter Cohen","","1 Post","null"
"1635894244-1746","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/diana-davison/","https://quillette.com/author/diana-davison/","Diana Davison","","","Diana Davison is the founder of the Lighthouse Project. Follow her on Twitter @d2davison."
"1635893780-1692","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/timothy-cootes/","https://quillette.com/author/timothy-cootes/","Timothy Cootes","","7 Posts","Timothy Cootes writes for Quillette, The Spectator Australia, and Quadrant."
"1635891299-1446","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/nick-comilla/","https://quillette.com/author/nick-comilla/","Nick Comilla","","2 Posts","null"
"1635891113-1424","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/mike-paros/","https://quillette.com/author/mike-paros/","Mike Paros","","1 Post","null"
"1635897168-1904","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/craig-trainor/","https://quillette.com/author/craig-trainor/","Craig Trainor","","","Craig Trainor is a member of the New York Advisory Committee to the US Commission on Civil Rights and a former civil rights and criminal defense attorney in NYC."
"1635894069-1727","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/wilfred-reilly/","https://quillette.com/author/wilfred-reilly/","Wilfred Reilly","","7 Posts","null"
"1635894076-1728","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/will-johnson/","https://quillette.com/author/will-johnson/","Will Johnson","","1 Post","null"
"1635895625-1840","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/goran-adamson/","https://quillette.com/author/goran-adamson/","Göran Adamson","","","Göran Adamson is an associate professor in Sociology (PhD, LSE) and teaches at the German-Jordanian University."
"1635898705-1965","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/john-barry/","https://quillette.com/author/john-barry/","John Barry","","","Dr John Barry is a chartered psychologist, co-founder of the Male Psychology Network, and co-editor of The Palgrave Handbook of Male Psychology and Mental Health."
"1635891462-1465","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/noah-carl/","https://quillette.com/author/noah-carl/","Noah Carl","","8 Posts","null"
"1635898054-1921","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/jamie-kirchick/","https://quillette.com/author/jamie-kirchick/","Jamie Kirchick","","","James Kirchick is a journalist, author, and petition candidate for the Yale Corporation. You can follow him on Twitter @jkirchick"
"1635890161-1312","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/matthew-scott/","https://quillette.com/author/matthew-scott/","Matthew Scott","","4 Posts","null"
"1635897985-1913","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/james-di-fiore/","https://quillette.com/author/james-di-fiore/","James Di Fiore","","","James Di Fiore is a freelance reporter/journalist, covering politics and media. You can follow him on Twitter @jamesdifiore"
"1635899114-2020","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/kaveh-shahrooz/","https://quillette.com/author/kaveh-shahrooz/","Kaveh Shahrooz","","","Kaveh Shahrooz is a Toronto-based lawyer, human rights activist, and Senior Fellow at the Macdonald-Laurier Institute. Follow him on Twitter @kshahrooz."
"1635898764-1972","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/john-staddon/","https://quillette.com/author/john-staddon/","John Staddon","","6 Posts","John Staddon is a James B. Duke Professor of Psychology and Professor of Biology, Emeritus, at Duke University."
"1635898606-1950","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/steven-pinker/","https://quillette.com/author/steven-pinker/","Steven Pinker","","","Steven Pinker is a cognitive scientist at Harvard University. His books include 'Enlightenment Now,'  and 'Rationality: What It Is, Why It Seems Scarce, Why It Matters.'"
"1635889585-1238","https://quillette.com/sitemap-authors.xml","https://quillette.com/author/aaron-preston/","https://quillette.com/author/aaron-preston/","Aaron Preston","","1 Post","Aaron Preston is a Professor of Philosophy at Valparaiso University. His current work focuses on the largely forgotten philosophical school of Personalism."
